TŞ00199	BALHAN KAVUN TOHUMU	411
TŞ01055	HENDRİX DOMATES ANACI TOHUMU	208
TŞ00675	POYRAZ KARPUZ TOHUMU	200
TY00113	ŞİMŞEK (3672) HIYAR TOHUMU	85.820
TŞ00077	YUSUF BEY KAVUN TOHUMU	500
TŞ00009	AZMAN KABAK ANACI TOHUMU	140.440
TŞ00970	TULGA DOMATES TOHUMU	50.470
TŞ00763	HAZAL BİBER TOHUMU	31.800
TŞ00849	BEŞDELİ DOMATES TOHUMU	2.500
TŞ00109	UYUM DOMATES TOHUMU	10.850
TŞ00701	FİLİKA DOMATES TOHUMU	15.385
TŞ00384	ALYANAK DOMATES TOHUMU	1.000
TŞ00152	ZÜMRA KAVUN TOHUMU	32.434
TŞ01071	KIZGIN BİBER TOHUMU	9.570
TŞ00275	TERMESOS  HIYAR TOHUMU	300
TŞ00118	ARZUM DOMATES TOHUMU	1.050
TŞ00032	ANAMUR PATLICAN TOHUMU	13.115
TŞ00985	DOLUNAY  DOMATES TOHUMU	1.000
TŞ00525	BELLASTAR HIYAR TOHUMU	450
TŞ00402	FERİŞTAH DOMATES TOHUMU	2.034
TŞ00336	ERCİYES BİBER TOHUMU	742
TŞ00359	SYLVİANA DOMATES TOHUMU	300
TŞ00911	ATIF  BİBER TOHUMU	14.580
TŞ00363	VEYRON DOMATES TOHUMU	4.551
TY00509	FIRTINA HIYAR TOHUMU	534.259
TŞ00596	MİRAS DOMATES TOHUMU	2.921
TY00716	DUBLE KAVUN TOHUMU	4.821
TŞ00856	FERAYE BİBER TOHUMU	122.734
TŞ00803	VUSLAT BİBER TOHUMU	12.725
TŞ00630	PASAPORT DOMATES TOHUMU	175
TY00817	FİYONK DOMATES TOHUMU	30
TY00428	ŞÖLEN DOMATES TOHUMU	63
TŞ00579	ALPARSLAN PATLICAN TOHUMU	43.173
TŞ00496	BARÇA BİBER TOHUMU	1.684.789
TŞ00965	BYSD DOMATES TOHUMU	1.723
TŞ00064	KALLAVİ KAVUN TOHUMU	7.447
TŞ00766	AKTİF BİBER TOHUMU	1.372
TY00728	KONAK KAVUN TOHUMU	983
TŞ00819	ÇALIMLI BİBER TOHUMU	8.006
TŞ00396	ADEL DOMATES TOHUMU	264.765
TŞ00279	TANEM KAVUN  TOHUMU	2.391
TŞ00061	SEYRAN DOMATES TOHUMU	385.870
TŞ00330	BRİOT BİBER TOHUMU	376
TŞ00130	JOKER KARPUZ TOHUMU	140.776
TŞ00516	NERGİS DOMATES TOHUMU	3.031
TŞ00345	SOBEK BİBER TOHUMU	35.184
TŞ00397	ERCİYES RN BİBER TOHUMU	2.137
TŞ00013	TORRY DOMATES TOHUMU	57.516
TŞ00062	ANKA KAVUN TOHUMU	160.325
TŞ00231	A 3055 BİBER TOHUMU	20.902
TY00816	ARES KABAK ANAÇ TOHUMU	38.808
TŞ00406	ANIT DOMATES TOHUMU	11.300
TŞ00389	AHENK BİBER TOHUMU	16.800
TŞ00186	TAYFUN DOMATES TOHUMU	1.000
TŞ00774	QUADRO DOMATES TOHUMU	2.000
TŞ00071	FASELİS PATLICAN TOHUMU	800
TŞ00320	TWC 302 KARPUZ TOHUMU	3.000
TŞ00504	TURAN DOMATES TOHUMU	300
TŞ00789	SHAKİRA DOMATES TOHUMU	2.000
TŞ00942	JULYSTAR HIYAR TOHUMU	5.000
TŞ00355	KARABEY PATLICAN TOHUMU	5.800
TŞ00874	AMATİS LAHANA TOHUMU	768
TŞ00884	AMETİST LAHANA TOHUMU	14.250
TŞ00166	UÇAR HIYAR TOHUMU	4.100
TŞ00896	BAĞ PIRASA TOHUMU	1.000
TŞ00325	YÜKSELİNCE BİBER TOHUMU	1.000
TD00029	YEDİCAN HİBRİT HIYAR TOHUMU	17.500
TŞ00586	KARASUTA DOMATES TOHUMU	50
TŞ00949	ELECTRA DOMATES TOHUMU	1.000
TŞ00114	KARAİN KARPUZ TOHUMU	1.636
TŞ00412	AKIN DOMATES TOHUMU	44.300
TŞ00909	HANDAN DOMATES TOHUMU	1.046
TŞ00364	DEMİRÖZ DOMATES TOHUMU	350
TŞ00759	FASHION KARPUZ TOHUMU	11.481
TŞ00029	USLU BİBER TOHUMU	27.683
TŞ00694	KIZIL BİBER TOHUMU	432
TŞ00063	KITIR HIYAR TOHUMU	977.793
TŞ00112	ŞAHMARAN KARPUZ TOHUMU	150.407
TŞ00012	ARAZİ (500294) DOMATES ANACI TOHUMU	189.033
TŞ00212	MAREMAGNO DOMATES TOHUMU	1.000
TŞ00030	VEZİR PATLICAN TOHUMU	180.923
TŞ00379	SERENAD BİBER TOHUMU	8.200
TŞ00619	LİN KABAK TOHUMU	22.036
TŞ00485	NAVARA(306) DOMATES TOHUMU	15.689
TŞ00001	ARMSTRONG(500292) DOMATES ANACI TOHUMU	251.356
TŞ00101	ACAR KABAK ANACI TOHUMU	6.280
TŞ00642	RHİNO DOMATES ANACI TOHUMU	66.516
TŞ00734	SEVGİ KABAK TOHUMU	500
TY00732	TABLET KABAK TOHUMU	19.940
TŞ00935	SVTD 8033 DOMATES TOHUMU	1.932
TŞ00442	NEWTON DOMATES TOHUMU	11.893
TŞ00585	GÜNDEM DOMATES TOHUMU	200
TŞ00903	KORNELYA  DOMATES TOHUMU	7.500
TY00180	ALBERTY DOMATES TOHUMU	217
TŞ01070	LUCKY BİBER TOHUMU	23.455
TŞ00494	VAROL BİBER TOHUMU	235.750
TŞ00824	MONABELL DOMATES TOHUMU	7.878
TŞ00033	ARENA BİBER TOHUMU	49.500
TY00465	ZIPKIN BİBER TOHUMU	22.548
TŞ00428	ASG-407 BİBER TOHUMU	7.225
TŞ00451	KAPLAN (NS-4293) DOMATES TOHUMU	1.000
TŞ00637	PRİZMA BİBER TOHUMU	11.374
TŞ00871	SEYCHELLE DOMATES TOHUMU	1.339
TŞ00764	CENGİZ BİBER TOHUMU	10.485
TŞ00682	SÜHEYLA KAVUN TOHUMU	150
TŞ00213	HERMANOS KAVUN TOHUMU	4.268
TŞ00196	EKİNOKS  KARPUZ TOHUMU	11.991
TŞ00748	DİVA KARPUZ TOHUMU	165
TŞ00081	SAZAK DOMATES TOHUMU	5.188
TY00437	CANSU BİBER TOHUMU	3.000
TŞ00465	INCEPTİON KARPUZ TOHUMU	16.100
TŞ00767	RAMİZ PATLICAN TOHUMU	15.851
TŞ01002	ALP-148  KARPUZ TOHUMU	267.757
TY00006	KAHRAMAN (14C0941) HIYAR TOHUMU	228.368
TŞ00148	DEVKON DOMATES TOHUMU	1.100
TŞ00007	ÇOBAN BİBER TOHUMU	5.635
TŞ00753	ERGUVAN DOMATES TOHUMU	5.240
TŞ00480	LEMOS KAVUN TOHUMU	27.050
TŞ01047	56-56 DOMATES TOHUMU	24.650
TŞ00514	TAURUS KARPUZ TOHUMU	850
TŞ00228	GAMZE DOMATES TOHUMU	200
TŞ01051	HONOR DOMATES ANACI TOHUMU	146.590
TŞ00365	BENİNO (35-403) BİBER TOHUMU	26.965
TŞ00165	MERKÜR DOMATES TOHUMU	1.971
TŞ00988	MASTERCHEF  DOMATES ANACI TOHUMU	150.000
TŞ00495	SEYHUN BİBER TOHUMU	2.800
TY00587	TTK 10  BİBER TOHUMU	1.000
TŞ00416	KİNGBELL BİBERTOHUMU	2.500
TŞ00082	KANAY DOMATES TOHUMU	700
TŞ00352	NATALYA KAVUN TOHUMU	700
TŞ00286	LEZZİTA DOMATES TOHUMU	100
TŞ00894	KEREVİZ TOHUMU	8.000
TŞ00876	ELLİ HIYAR TOHUMU	23.200
TD00040	DEPAR KARPUZ TOHUMU	400.000
TŞ00361	LEANCA KARPUZ TOHUMU	600
TŞ00350	CENEVİZ DOMATES TOHUMU	550
TŞ00236	ALTAR DOMATES TOHUMU	300
TŞ00922	MAYIS 07 DOMATES TOHUMU	164.500
